name,date,likes,comment,sentiment,source
djezzy.dz,11/03/20 16:26:18,1,Le site rahou yemchi  مرتاح,0,insta
djezzy.dz,11/03/20 16:26:51,1,Le site fonctionne  مرتاح,0,insta
djezzy.dz,11/03/20 16:27:12,0,قوة  مزيان,1,insta
djezzy.dz,11/03/20 16:28:09,1,Film englizi  يضحك بزاف  يضحك بزاف,0,insta
djezzy.dz,11/03/20 16:53:51,1,3awdouha f Manchester  يضحك بزاف,0,insta
abdou_jokovick_,11/03/20 17:03:19,1,ان شاء الله 🇩🇿,0,insta
linaragguem,11/03/20 17:16:13,0,الرقم نمشي بصح شارياتو la carte جده تروح,0,insta
nour.habbar,11/03/20 17:21:09,0,mabghach yetla3li,0,insta
imen_bdm7,11/03/20 17:35:12,0,Nimporte quelle puce Djezzy wela il faut Izzy,0,insta
chayma_mhm,11/03/20 17:39:11,0,ضحك   ضحك,0,insta
sarra.hayat,11/03/20 18:05:47,0,cest bon je tai inscrite,0,insta
zinou_derdoukh,11/03/20 18:31:08,0,بلال اوماي قاد,0,insta
mimit_a20,11/03/20 19:16:02,0,وقتاش اخر اجل plzz   السماح 🏻  السماح 🏻,0,insta
ahlamsuenos,11/03/20 20:12:29,0,Lets go to Manchester City to see Mahrez حضن,1,insta
calama_food_kolea_,11/03/20 20:58:48,0,nchl,0,insta
ahmed.barkat.73550,12/03/20 7:14:34,0,تصفيق  تصفيق,1,insta
djezzy.dz,12/03/20 17:37:18,0,Lazem puce izzy,0,insta
belamer_sonia,12/03/20 18:53:32,0,donnez moi le site pour s’inscrire chrit izzy mais j’ai pas trouver,0,insta
mouuuuniiiir_17,12/03/20 20:49:51,0,حب ️ حب ️ حب ️ حب ️,1,insta
mouuuuniiiir_17,12/03/20 20:49:55,0,حب عظيم ️ حب عظيم ️ حب عظيم ️ حب عظيم ️,1,insta
mouuuuniiiir_17,12/03/20 20:49:57,0,عفريت  عفريت,0,insta
mouuuuniiiir_17,12/03/20 20:50:01,0,عاشق  عاشق,1,insta
mouuuuniiiir_17,12/03/20 20:50:09,0,نار  نار,1,insta
mouuuuniiiir_17,12/03/20 20:50:32,0,,0,insta
mouuuuniiiir_17,12/03/20 20:50:39,0,,0,insta
mouuuuniiiir_17,12/03/20 20:50:50,0,,0,insta
mouuuuniiiir_17,12/03/20 20:50:55,0,,0,insta
elnarjisiiia,12/03/20 21:08:46,0,معليهش تجاوبوني تعيشو؟؟ کفاش نعرف لبيس ديالي راهي ايزي؟,0,insta
elnarjisiiia,12/03/20 21:10:13,0,جايني احساس نروح لمانشستر  السماح,1,insta
rabeh_amigo,12/03/20 21:28:09,0,وينتا تعلنو علي نتاءج المسابقه,0,insta
maysanfekir,12/03/20 21:33:19,0,Moi Nouveau Artist in Algeria  عاشق,1,insta
islam_hassad_,12/03/20 22:02:28,0,عاشق,1,insta
islam_hassad_,12/03/20 22:02:32,0,فرحة,1,insta
nessereddine_khimeche,13/03/20 15:40:42,0,wch hada tabhediil au moins jabto star rak fahm,0,insta
bedoui.bedoui.1422,13/03/20 18:48:21,1,ben,0,insta
bedoui.bedoui.1422,13/03/20 18:53:23,0,ben,0,insta
ckofficiel___,13/03/20 22:29:17,0,تخيروا بعضاكم باه تروحو باينه  يضحك بزاف,0,insta
bedoui.bedoui.1422,14/03/20 00:23:19,0,,0,insta
x__nu_te_ll_a_x,14/03/20 10:15:45,0,والله مافهمت,0,insta
smellbeex,14/03/20 16:07:56,0,jai acheté la puce izzy et jai rempli toutes les informations j clicke sur envoye mais ça reste comme ça rien ne se passe حزين  حزين,-1,insta
soufian1517,15/03/20 21:49:15,0,محرز دخلو يضحك بزاف,0,insta
abxdraf,16/03/20 13:21:56,0,عينين ريفكا راهم يشوفو ؟,0,insta
djezzy.dz,24/02/20 18:01:13,2369,We are the new generation we are connected  مزيان  غمزة Join us wykoun 3endek 5Go  عاشق  zyada b300DA,0,insta
benkacemdjamel,24/02/20 18:02:56,0,9,0,insta
lotfi.bouheroud,24/02/20 18:05:40,0,ما يعجبش  ما يعجبش,-1,insta
timou_dz,24/02/20 18:06:11,0,Bonne continuation,1,insta
t.ra_wa,24/02/20 18:07:13,0,ما يعجبش  ما يعجبش  kol 5a6ra tzido t5rboha,-1,insta
aymen.mch2001,24/02/20 18:07:22,0,Ma mafhamtch bla39l bark 🇩🇿,0,insta
sy_samy,24/02/20 18:07:23,2,Si je comprends bien 800da andi 10go,0,insta
djezzy.dz,24/02/20 18:09:49,1,ouii عاشق,1,insta
sy_samy,24/02/20 18:11:37,0,حب ️ حب ️ حب ️,1,insta
akramziama,24/02/20 18:16:58,1,نار  نار,1,insta
yasminebmi,24/02/20 18:18:36,0,حب   حب,1,insta
youcef_amigo_free,24/02/20 18:21:43,0,مديروش 500دج 500دج 5جيغه انترنات فيسبوك انستغرام باطل,0,insta
samyxlrb,24/02/20 18:22:37,0,Kon gir chftoli blasa m3a new generation  عاشق  عادي,0,insta
b_onnie_i,24/02/20 18:23:56,0,Pendant semaine  يفكر,0,insta
aymen_baaziz_,24/02/20 18:27:08,1,800 da 10 go internet ou credit chhal,0,insta
djawed.mitala,24/02/20 18:29:44,2,Ta3 800da → 200da crédit +15go Internet walah la kanet msa3dtna ghaya rodoha,0,insta
negetharrar,24/02/20 18:29:54,0,تصفيق  تصفيق,1,insta
ferdjallahhamza,24/02/20 18:31:36,0,يضحك بزاف  يضحك بزاف  حزين  عاشق,1,insta
narimane.nour88,24/02/20 18:31:54,4,علاه متديروش جيزي باطل 5 جيقا انترنت,0,insta
fouad1712,24/02/20 18:38:30,2,حسنو التغطيه ومبعدا ديرو العروض  ما يعجبش  ما يعجبش,-1,insta
manal_iram,24/02/20 18:46:11,0,لكود نديروه؟,0,insta
lo.uz,24/02/20 18:50:32,0,Andi 600 b 12g,0,insta
the_king.fe,24/02/20 18:58:34,0,wsh mn ma puce khoya yarham waldik,0,insta
lo.uz,24/02/20 19:00:20,0,hayla maxi,0,insta
the_king.fe,24/02/20 19:03:44,0,kifach ndir bach nachriha,0,insta
na_cer__ar,24/02/20 19:18:08,0,mala tahecholna diro 300 da 5go wahedha bla 500 da hadik,0,insta
una_efe,24/02/20 19:19:43,0,Nzid 200 Da 3and ooredoo ya3toni 20 Go  غمزة,0,insta
noureddine.draou,24/02/20 19:21:43,0,Lazem nv puce wla ghir n activiw had labonement brk,0,insta
sy_samy,24/02/20 19:24:53,1,il t’ont pas obligé a le faire,0,insta
na_cer__ar,24/02/20 19:32:37,0,saqssitehom homa machi nta,0,insta
sy_samy,24/02/20 19:33:33,3,rek fel commentaire taei,0,insta
hichem_rhm,24/02/20 19:38:37,0,SVP makanch offre mafihch djezzy batel,0,insta
houssam_exe_,24/02/20 19:48:25,0,يضحك بزاف  يضحك بزاف,0,insta
zaydill_,24/02/20 19:49:50,0,Dert hadik ta3 5G 5jr khlaso  يبكي,0,insta
lo.uz,24/02/20 19:50:47,0,sa9si elihah sahbi wla dir 720 o chof ask ya9lbohalk,0,insta
madrid.bakhti,24/02/20 19:59:05,0,انترنت ضعيفه جدا  يضحك بزاف  يضحك بزاف,-1,insta
sy_samy,24/02/20 20:03:20,0,gold,0,insta
una_efe,24/02/20 20:05:28,0,wah,0,insta
mayaavinn,24/02/20 20:10:43,0,not enough 10 gb nowdays is nothing,0,insta
djidji_bess,24/02/20 20:16:37,0,Qsq je doit faire pour avoir cette option,0,insta
justblako_dz,24/02/20 20:23:25,0,How to activate this offer,0,insta
khairdine__miner,24/02/20 20:45:12,0,chaho lkode li diro,0,insta
khairdine__miner,24/02/20 20:45:47,1,ih dik kant bien bzaff,0,insta
khairdine__miner,24/02/20 20:46:33,0,حب كبير ️,1,insta
zaydill_,24/02/20 20:46:51,0,720,0,insta
sdmoh31,24/02/20 20:49:59,0,Mais cnx prk t9ila,0,insta
hazal_hazal_dz,24/02/20 20:53:09,0,Mt9drch thder batel 30j psq ana dirtha fi 4j khlast wlit mn9drch nhder mais cnx kayna dork hiya ta3 cnx w mich t3 hdra yek wla kifav,0,insta
sofian8n,24/02/20 21:16:17,0,راكم تخرطو لعوض تنقصو لبري,0,insta
iam.mourad,24/02/20 21:43:59,0,Estce que loffre imtiyaz est disponible dans cette puce,0,insta
amy_lema,24/02/20 22:15:44,0,ma3lich tgolili 3la had loption,0,insta
bendahouayacine,24/02/20 22:16:02,1,800 da = 10 G alor apres 30 jr Ki zaama,0,insta
una_efe,24/02/20 22:29:15,0,hadi fi ooredoo la gold tkhali 100 Da ya3tok 20 Go w had loffre ta3 djezzy 800 da ya3tok 10 Go,1,insta
djezzy.dz,24/02/20 22:29:39,3,pendant un mois  مرتاح,0,insta
djezzy.dz,24/02/20 22:30:02,1,la prochaine fois ndiroulek plaça  يضحك بزاف,0,insta
amy_lema,24/02/20 22:30:21,1,mercii حب ️,1,insta
djezzy.dz,24/02/20 22:30:34,1,500da vers tous les réseaux,0,insta
djezzy.dz,24/02/20 22:31:09,2,oui cest valable 30 jours  مرتاح,1,insta
bendahouayacine,24/02/20 22:37:10,0,mora 30 jr ki nwalo nflixo 800 da,0,insta
samimou_29,24/02/20 22:41:13,0,يضحك بزاف,0,insta
wassim.mdd,24/02/20 22:44:48,0,Lala matahchilich,0,insta
kymo_dz,24/02/20 22:45:41,0,Mauvaise affaire  ذكي,-1,insta
souad_otm,24/02/20 22:53:10,0,يضحك بزاف  يضحك بزاف فرغي قلبك  ضحك   ضحك,0,insta
smaildusseldorf,24/02/20 22:55:20,1,سڨمو ريزو ساهل  مريقلة,-1,insta
yo.__________.yoo,24/02/20 23:05:48,0,5 deux jours ykhlsso,0,insta
bassmanosa7608,25/02/20 00:52:57,0,كلي 5 جيقا بزاف ممليحش  تكمل يومين,0,insta
good_g_irl,25/02/20 06:03:38,0,سما نكونيكتو 5جيڨا شهر تبقا 5 هكا؟؟,0,insta
gtd.youcef,25/02/20 07:44:23,0,nchallah b rabi rak fahem يضحك بزاف,0,insta
dr_abdessalem,25/02/20 07:55:02,0,براز  براز,-1,insta
bushra.mbel,25/02/20 08:34:49,0,W hedi ta3 500da whdha esq djeezy illimité 1 mois,0,insta
maz_dz_21,25/02/20 09:29:30,1,عندو صحبتو عندها موبيليس اوريدو 500 تاعكم تروح نص ساعه شهر نحكو هه,0,insta
para_maithe,25/02/20 10:40:30,0,Svp abonné la page Pretty princess8814,0,insta
mohamed_bizaaaaaar,25/02/20 10:57:33,0,بهدلندتونا جيوي بهذا العرض,0,insta
houcine_mine,25/02/20 13:24:44,0,H bal c mieux,0,insta
overlord6995,25/02/20 14:41:28,0,كونيكسيو تاعكم تروح علي 21:00 وراكم تتمنيكو نيك زبي,0,insta
ninacho_96,25/02/20 19:22:36,0,c pour quand le lancement,0,insta
tino92i,25/02/20 22:05:49,0,Rani hab nhabes labonnement teb9ali la puce nrml yek,0,insta
medali10,25/02/20 22:06:48,0,500 da wela 300 da kif kif rani dayer special 200 da mois jamais consomit forfait internet indoor ta3kom zero,0,insta
moha_medtig1399,25/02/20 22:26:40,0,Waaw ces bien,1,insta
_moh_turky_,25/02/20 22:57:14,0,دعاء  nchalh lconixou عالم  tkon kfifa,-1,insta
koki_benz,25/02/20 23:13:49,2,cette puce na aucun sens Je préfère l’offre imtiyaz avec 600=12gb+ilimité djezzy+1500damois,0,insta
walid_yesso,26/02/20 12:02:42,0,Rakom ghi Tachéklo 3linà  يتمسخر  محرج,0,insta
khadouj_dodda,26/02/20 13:21:19,0,Vive oredoo 100da 20go 400da hadrra l tous les rèseaux hadrra illimité mn oredoo l eredoo  مريقلة 🏻,0,insta
aliaa_sama,27/02/20 16:16:07,0,Ch7al la puce svp je veut dire ki tachriha,0,insta
sohaibboufedji.1412,28/02/20 20:25:01,0,ميش افار ادي حكايتك نفليكسي لوريدو بمءه عشرين جيغا ربعميه الف هدره بخير,-1,insta
amy_lema,17/03/20 08:25:47,0,hadi la puce kisemoha slvp,0,insta
khalil.keros,29/02/20 03:22:03,0,Kifh hedi wlh la fehmt,0,insta
mls_wahiba,03/03/20 13:33:33,0,ولله اني نفلكسي1500يعطيني 5 جيغا كانت 40جيغا رجعوهالي5جيغا,0,insta
katia__da,11/03/20 15:23:34,0,+ felxy net Qui veux dire,0,insta
djezzy.dz,09/03/20 13:36:06,1139,DJEZZY APP تقدر دير بزاف حوايج  عاشق  تحملها  تليفون  عيون  قولولنا فالتعليقات عرض شريتوه بالتطبيق,1,insta
smail_habchi,09/03/20 13:38:21,4,زيدو مدونا انترنت باطل يسجل,0,insta
_mouh_rouh_,09/03/20 13:42:06,0,مدولنا,0,insta
_mouh_rouh_,09/03/20 13:42:24,0,مدولنا 1g يسجل بيها تعيشوا,0,insta
_mouh_rouh_,09/03/20 13:42:42,0,حب ️ حب ️ حب ️,1,insta
amelgouicemder1,09/03/20 13:43:21,1,Publication hayela,1,insta
bilel_sam_,09/03/20 13:43:54,3,عدلو الريزو الانترنت ساهل نخلصو الفاتورات باطل,-1,insta
mido_ralph_lauren,09/03/20 13:44:13,0,Dok hadi app Nass yahdro 3liha  ماقنعش  ماقنعش,0,insta
yazanlavigne,09/03/20 13:46:59,0,true we could definitely use some of that,0,insta
mayaavinn,09/03/20 13:47:29,0,nchlh diro section surprise sur izzy,0,insta
raniaaa__km,09/03/20 13:48:02,0,ريزو 0 الانترنت تقيله بزاف  ذكي  مافهمتش,-1,insta
saadihallou,09/03/20 14:12:37,2,وجهكم صحيح  فوق الراس  انترنت زبل تغطيه زبل نزيدو تديرو ابليكاسيو نطلعوها اذا 10 ميغا لازملي ساعه تكمل بالريزو تاعكم,-1,insta
aymenpatou,09/03/20 14:14:18,0,سمعت بلي راكم خارجين الجزاءر علاببها راكم تزكرو فينا كونيكسو ريزو وحنا سبتنا,0,insta
marshmill0,09/03/20 14:18:21,1,تصفيق  نار  نار  20da +1gb,1,insta
midi30,09/03/20 14:40:15,0,شاء الله  غمزة  يوافق,1,insta
tatifo_dz__19,09/03/20 14:42:58,2,Izzy baynaa عاشق,1,insta
djezzy.dz,09/03/20 19:39:07,1,قوة  قوة,1,insta
mohaaissani,09/03/20 15:06:22,0,فليكسي بواسطه البطاقه الذهبيه,0,insta
walid_wadll,09/03/20 15:44:12,0,Wow  يضحك بزاف  يضحك بزاف,1,insta
eenima,09/03/20 17:24:45,1,جازي الاسوء النواحي,-1,insta
chachahadjora,09/03/20 17:34:07,0,ايه ايبعتونا رنتي,0,insta
anis_bouguerra_ab,09/03/20 17:41:06,0,نستناو تفهموا رواحكم بلي 4G تاعكم راهي كيشغل راهي 1G,0,insta
larbou_0,09/03/20 19:02:37,0,Where is the dark mode  يفتش,0,insta
nino__malaga,09/03/20 19:05:49,1,تطبيق الله يبارك عجبني بزااف وزيد تنزلو 1G انترنيت باطل صالحه لمده اسبوع  عاشق  عاشق  يتمسخر,1,insta
its_sidahmed,10/03/20 20:03:54,0,قلب مكسور  ماقنعش,-1,insta
aliloumoumene,09/03/20 19:07:01,0,Et après ça une connexion merdique,-1,insta
chah______ra,09/03/20 19:19:38,1,Mliha had lapplication bzaaf tsahel  حب ️,1,insta
djezzy.dz,09/03/20 19:41:10,1,Merci pour votre fidélité  يضحك,1,insta
linda_ayten,09/03/20 20:48:19,0,عجبتني 1Go باطل,1,insta
_rifka.bjm_,09/03/20 22:07:28,0,نار  حب ️,1,insta
habibmeradji_official,10/03/20 8:10:55,0,Continuer bonne courage  حب ️,1,insta
islamahdouga,10/03/20 9:51:56,0,اسوء شبكه ناحيه تدفق الانترنت قلب العاصمه 2G ضحك,-1,insta
ameramraoui,10/03/20 13:05:12,0,اضعف شبكه واضعف عروض واضعف تغطيه علي مستوي العالم,-1,insta
djami_sing,10/03/20 21:03:40,0,شعال دير؟,0,insta
rami__skandar,10/03/20 22:22:00,0,ترجعولي لوفر 60 الف ربي يسهل  يضحك بزاف  يضحك بزاف,0,insta
_rima._.ben_,10/03/20 23:37:18,0,عروض والريزو مهوش كامل لبلايص,0,insta
karim_belalem,10/03/20 23:55:09,0,نار  نار,1,insta
raouf9607,12/03/20 6:24:09,0,هدا راح نسييها مي فوور بزاف عحبتني والانترنات نتعها طياره ماعندي مانخير شكرا جازي,1,insta
sief__eddin_,12/03/20 19:38:28,0,حب ️,1,insta
soufiane_mignon,13/03/20 02:19:48,0,Basah wach tbadel fiha mazal kolach kima rah يفكر  يفكر,0,insta
djezzy.dz,02/07/19 9:31:03,1113,Cet été l’offre HAYLA BEZZEF revient avec plus d’internet  عاشق  Et encore plus de crédit  مريقلة Profitez de 40Go d’internet pour naviguer en toute liberté  صاروخ  300DA de crédit vers les autres opérateurs mais aussi des appels et SMS gratuits en illimités vers Djezzy  يتكلم  رسالة  À seulement 1500DAMois et à vie Pour en savoir plus visitez notre site web   السماح  Le lien dans la bio  من هنا,1,insta
bickermen,02/07/19 9:49:37,1,Esq fiha ta3 100 Da w ch7al ya3touna mn GO,0,insta
med___mer,02/07/19 9:57:05,1,السلام هاذا عرض مءقت ام داءم وشكرا حضن  حضن,0,insta
mijo_nayi,02/07/19 9:58:59,0,Zido qololhom bli mois lwal berk apres b 100 da tmadolhom 10Go c TT  مفهمش  مفهمش,0,insta
alloush.official,02/07/19 10:01:27,0,ouii kayna 100 ya3tolek 20Go et 200 vers tous les réseaux et djezzy lhadra batel,0,insta
deutschslandyasser,02/07/19 10:05:19,2,Esq lazem puce jdid Psq lyoum jai activé loffre hayla bezzaf 1500 w 3tawni seulement 20Gb,0,insta
islem_ghe_lol,02/07/19 10:06:58,1,كتبلك مدي الحياه,0,insta
bickermen,02/07/19 10:10:11,1,hfdk khouya,0,insta
alloush.official,02/07/19 10:10:46,1,bla mziya frr,0,insta
biba_albertine_02,02/07/19 10:23:56,0,Madirolnach zi hayla maxi 40 g b 150w m a3ed raje3tohalna 20 g b 150,0,insta
okba_degla,02/07/19 10:29:03,0,حب ️ حب ️ حب ️ حب ️ حب ️,1,insta
abida_migou,02/07/19 10:44:42,0,ذكي,0,insta
kadi_mekki_,02/07/19 10:44:45,1,mais la cnx twali 50% après 3 mois,0,insta
med___mer,02/07/19 10:49:51,0,mr6 حضن  حضن  حب ️ حب ️,1,insta
rafikkouki_officiel,02/07/19 10:50:00,1,تغطيه ضعيفه بشبكه انترنت ، تشعلها تقعد تتفرج,-1,insta
mayadoyle1299,02/07/19 11:26:22,0,Deja 40 Go c insuffisant  ضفدع  maximum c 15 jours et j v les terminer  عادي,-1,insta
djezzy.dz,02/07/19 11:29:25,13,العرض داءم مدي الحياه,1,insta
kh_tek_19,02/07/19 11:32:36,1,عاشق  عاشق  look,0,insta
mtgrairia,02/07/19 11:39:27,0,Estce quil y a une possibilité de migration depuis les autres offres,0,insta
awram_a,02/07/19 11:39:57,0,جيزي هاربه خير جيزي سبيسيال ولاكونكسيون فور والله,0,insta
lahcene_nouali,02/07/19 11:49:39,0,Dirona wahda ta3 50 milles tkon mliha,0,insta
slimanemadrid112,02/07/19 11:53:16,0,عندي هايلا ماكسي نقدر ندير العرض,0,insta
mahdi_wsayi,02/07/19 12:04:51,0,Hadi Fi ooredoo wela Djezzy,0,insta
med___mer,02/07/19 12:08:44,0,اذن اشتراك مثل,0,insta
med___mer,02/07/19 12:08:49,0,Confort,0,insta
alibenlmekki,02/07/19 12:51:47,0,هبلتونا سمانه تبدلونا الارقام,0,insta
lyes_algeri_,02/07/19 12:55:17,0,100 ميل غاليه بزاف راهي جورني 1500,0,insta
takii_eddinee,02/07/19 13:00:17,1,regliw reseau w mba3ed sahl,-1,insta
ky_l_em,02/07/19 13:02:39,1,100 20 جيغا بصح يبقي خير العروض الشبكات الاخري,0,insta
la_coquette_1829,02/07/19 13:04:37,0,wch hada,0,insta
wissem_belaribi,02/07/19 13:06:17,0,Slm kifech nradj3ouha hayla bzf svp,0,insta
ssihem78,02/07/19 13:06:32,0,,0,insta
megh_mira,02/07/19 13:08:27,0,Jespère que les 40 Go sont à vie moch après 3 mois yweliw 50% (20Go) comme la hayla maxi,0,insta
hadj.ucef,02/07/19 13:10:50,0,Les offres chabin mais couverture mauvais a Ghardaia,0,insta
dm_meli_,02/07/19 13:10:55,0,ou kifach lazem une autre carte sim,0,insta
lyes_algeri_,02/07/19 13:20:50,0,فضلكم حاب نسقسي علا بيس 0780 قداه ولات جيقا انطرنط فضلكم,0,insta
mood.xy,02/07/19 13:21:55,0,kima raki tchufi 1500 ou bien 2oo da w diri l affaire,0,insta
la_coquette_1829,02/07/19 13:23:47,1,صافي نبدل  يفكر  يفكر,0,insta
ameramraoui,02/07/19 13:29:25,0,اضعف انترنت الجزاءر  حزين  حزين,-1,insta
mood.xy,02/07/19 13:34:58,0,mat9drich  يضحك بزاف  يضحك بزاف,0,insta
